idx,rssi
2044,112.0
2045,114.0
2046,112.0
2047,111.0
2048,115.0
2049,115.0
2050,118.0
2051,116.0
2052,114.0
2053,117.0
2054,119.0
2055,112.0
2056,112.0
2057,112.0
2058,110.0
2059,110.0
2060,106.0
2061,112.0
2062,114.0
2063,115.0
2064,115.0
2065,110.0
2066,117.0
2067,110.0
2068,114.0
2069,116.0
2070,113.0
2071,111.0
2072,107.0
2073,115.0
2074,114.0
2075,112.0
2076,116.0
2077,111.0
2078,116.0
2079,114.0
2080,111.0
2081,116.0
2082,117.0
2083,110.0
2084,121.0
2085,118.0
2086,119.0
2087,120.0
2088,114.0
2089,120.0
2090,121.0
2091,109.0
2092,124.0
2093,112.0
2094,118.0
2095,113.0
2096,120.0
2097,117.0
2098,122.0
2099,124.0
2100,124.0
2101,125.0
2102,115.0
2103,124.0
2104,121.0
2105,128.0
2106,118.0
2107,117.0
2108,118.0
2109,121.0
2110,115.0
2111,124.0
2112,117.0
2113,122.0
2114,116.0
2115,117.0
2116,121.0
2117,127.0
2118,121.0
2119,125.0
2120,125.0
2121,116.0
2122,125.0
2123,119.0
2124,119.0
2125,118.0
2126,121.0
2127,119.0
2128,124.0
2129,118.0
2130,117.0
2131,119.0
2132,125.0
2133,117.0
2134,119.0
2135,117.0
2136,122.0
